meter_name,date,record_count
Building A506a,2025-08-09,1225
Building A506a,2025-08-10,1227
Building A506a,2025-08-11,1234
Building A506a,2025-08-12,1218
Building A506a,2025-08-13,1184
Building A506a,2025-08-14,39
Building A506a,2025-08-15,0
Building A506a,2025-08-16,63
Building A506a,2025-08-17,1039
Building A506a,2025-08-18,0
Building A506a,2025-08-19,333
Building A506a,2025-08-20,20
Building A506a,2025-08-21,18
Building A506a,2025-08-22,462
Building A506a,2025-08-23,107
Building A507,2025-07-21,651
Building A507,2025-07-22,1278
Building A507,2025-07-23,802
Building A507,2025-07-24,22
Building A507,2025-07-25,22
Building A507,2025-07-26,22
Building A507,2025-07-27,22
Building A507,2025-07-28,88
Building A507,2025-07-29,69
Building A507,2025-07-30,0
Building A507,2025-07-31,3
Building A507,2025-08-01,309
Building A507,2025-08-02,603
Building A507,2025-08-03,71
Building A507,2025-08-04,979
Building A507,2025-08-05,1134
Building A507,2025-08-06,0
Building A507,2025-08-07,0
Building A507,2025-08-08,605
Building A507,2025-08-09,1225
Building A507,2025-08-10,1225
Building A507,2025-08-11,1233
Building A507,2025-08-12,1222
Building A507,2025-08-13,1189
Building A507,2025-08-14,39
Building A507,2025-08-15,0
Building A507,2025-08-16,61
Building A507,2025-08-17,1038
Building A507,2025-08-18,0
Building A507,2025-08-19,333
Building A507,2025-08-20,20
Building A507,2025-08-21,17
Building A507,2025-08-22,458
Building A507,2025-08-23,107
Building A507a,2025-07-21,653
Building A507a,2025-07-22,1275
Building A507a,2025-07-23,803
Building A507a,2025-07-24,18
Building A507a,2025-07-25,20
Building A507a,2025-07-26,22
Building A507a,2025-07-27,22
Building A507a,2025-07-28,88
Building A507a,2025-07-29,65
Building A507a,2025-07-30,0
Building A507a,2025-07-31,1
Building A507a,2025-08-01,309
Building A507a,2025-08-02,602
Building A507a,2025-08-03,69
Building A507a,2025-08-04,977
Building A507a,2025-08-05,1135
Building A507a,2025-08-06,0
Building A507a,2025-08-07,0
Building A507a,2025-08-08,603
Building A507a,2025-08-09,1225
Building A507a,2025-08-10,1223
Building A507a,2025-08-11,1234
Building A507a,2025-08-12,1225
Building A507a,2025-08-13,1184
Building A507a,2025-08-14,39
Building A507a,2025-08-15,0
Building A507a,2025-08-16,61
Building A507a,2025-08-17,1039
Building A507a,2025-08-18,0
Building A507a,2025-08-19,333
Building A507a,2025-08-20,19
Building A507a,2025-08-21,19
Building A507a,2025-08-22,459
Building A507a,2025-08-23,107
Building A508,2025-07-21,652
Building A508,2025-07-22,1273
Building A508,2025-07-23,805
Building A508,2025-07-24,23
Building A508,2025-07-25,22
Building A508,2025-07-26,23
Building A508,2025-07-27,22
Building A508,2025-07-28,88
Building A508,2025-07-29,69
Building A508,2025-07-30,1
Building A508,2025-07-31,0
Building A508,2025-08-01,307
Building A508,2025-08-02,603
Building A508,2025-08-03,68
Building A508,2025-08-04,980
Building A508,2025-08-05,1136
Building A508,2025-08-06,0
Building A508,2025-08-07,0
Building A508,2025-08-08,605
Building A508,2025-08-09,1226
Building A508,2025-08-10,1223
Building A508,2025-08-11,1236
Building A508,2025-08-12,1224
Building A508,2025-08-13,1179
Building A508,2025-08-14,39
Building A508,2025-08-15,0
Building A508,2025-08-16,60
Building A508,2025-08-17,1039
Building A508,2025-08-18,0
Building A508,2025-08-19,333
Building A508,2025-08-20,20
Building A508,2025-08-21,18
Building A508,2025-08-22,459
Building A508,2025-08-23,107
Building A508a,2025-07-21,650
Building A508a,2025-07-22,1272
Building A508a,2025-07-23,805
Building A508a,2025-07-24,20
Building A508a,2025-07-25,21
Building A508a,2025-07-26,23
Building A508a,2025-07-27,19
Building A508a,2025-07-28,86
Building A508a,2025-07-29,69
Building A508a,2025-07-30,0
Building A508a,2025-07-31,4
Building A508a,2025-08-01,310
Building A508a,2025-08-02,603
Building A508a,2025-08-03,68
Building A508a,2025-08-04,980
Building A508a,2025-08-05,1133
Building A508a,2025-08-06,0
Building A508a,2025-08-07,0
Building A508a,2025-08-08,603
Building A508a,2025-08-09,1227
Building A508a,2025-08-10,1221
Building A508a,2025-08-11,1235
Building A508a,2025-08-12,1224
Building A508a,2025-08-13,1182
Building A508a,2025-08-14,39
Building A508a,2025-08-15,0
Building A508a,2025-08-16,63
Building A508a,2025-08-17,1039
Building A508a,2025-08-18,0
Building A508a,2025-08-19,333
Building A508a,2025-08-20,19
Building A508a,2025-08-21,18
Building A508a,2025-08-22,460
Building A508a,2025-08-23,107
Building A509,2025-07-21,653
Building A509,2025-07-22,1277
Building A509,2025-07-23,803
Building A509,2025-07-24,23
Building A509,2025-07-25,21
Building A509,2025-07-26,24
Building A509,2025-07-27,23
Building A509,2025-07-28,88
Building A509,2025-07-29,68
Building A509,2025-07-30,0
Building A509,2025-07-31,1
Building A509,2025-08-01,310
Building A509,2025-08-02,603
Building A509,2025-08-03,69
Building A509,2025-08-04,979
Building A509,2025-08-05,1135
Building A509,2025-08-06,0
Building A509,2025-08-07,0
Building A509,2025-08-08,607
Building A509,2025-08-09,1227
Building A509,2025-08-10,1226
Building A509,2025-08-11,1235
Building A509,2025-08-12,1226
Building A509,2025-08-13,1176
Building A509,2025-08-14,39
Building A509,2025-08-15,0
Building A509,2025-08-16,63
Building A509,2025-08-17,1038
Building A509,2025-08-18,0
Building A509,2025-08-19,333
Building A509,2025-08-20,19
Building A509,2025-08-21,18
Building A509,2025-08-22,462
Building A509,2025-08-23,107
Building A509a,2025-07-21,655
Building A509a,2025-07-22,1278
Building A509a,2025-07-23,803
Building A509a,2025-07-24,22
Building A509a,2025-07-25,18
Building A509a,2025-07-26,22
Building A509a,2025-07-27,22
Building A509a,2025-07-28,83
Building A509a,2025-07-29,70
Building A509a,2025-07-30,0
Building A509a,2025-07-31,3
Building A509a,2025-08-01,309
Building A509a,2025-08-02,603
Building A509a,2025-08-03,69
Building A509a,2025-08-04,980
Building A509a,2025-08-05,1134
Building A509a,2025-08-06,0
Building A509a,2025-08-07,0
Building A509a,2025-08-08,605
Building A509a,2025-08-09,1225
Building A509a,2025-08-10,1225
Building A509a,2025-08-11,1233
Building A509a,2025-08-12,1224
Building A509a,2025-08-13,1181
Building A509a,2025-08-14,39
Building A509a,2025-08-15,0
Building A509a,2025-08-16,61
Building A509a,2025-08-17,1039
Building A509a,2025-08-18,0
Building A509a,2025-08-19,333
Building A509a,2025-08-20,20
Building A509a,2025-08-21,18
Building A509a,2025-08-22,462
Building A509a,2025-08-23,107
Building A510,2025-07-21,652
Building A510,2025-07-22,1272
Building A510,2025-07-23,808
Building A510,2025-07-24,23
Building A510,2025-07-25,22
Building A510,2025-07-26,24
Building A510,2025-07-27,23
Building A510,2025-07-28,87
Building A510,2025-07-29,69
Building A510,2025-07-30,1
Building A510,2025-07-31,0
Building A510,2025-08-01,310
Building A510,2025-08-02,603
Building A510,2025-08-03,69
Building A510,2025-08-04,978
Building A510,2025-08-05,1131
Building A510,2025-08-06,0
Building A510,2025-08-07,0
Building A510,2025-08-08,603
Building A510,2025-08-09,1223
Building A510,2025-08-10,1220
Building A510,2025-08-11,1235
Building A510,2025-08-12,1228
Building A510,2025-08-13,1189
Building A510,2025-08-14,39
Building A510,2025-08-15,0
Building A510,2025-08-16,62
Building A510,2025-08-17,1038
Building A510,2025-08-18,0
Building A510,2025-08-19,333
Building A510,2025-08-20,20
Building A510,2025-08-21,18
Building A510,2025-08-22,461
Building A510,2025-08-23,107
Building A510a,2025-07-21,652
Building A510a,2025-07-22,1279
Building A510a,2025-07-23,807
Building A510a,2025-07-24,21
Building A510a,2025-07-25,19
Building A510a,2025-07-26,23
Building A510a,2025-07-27,21
Building A510a,2025-07-28,87
Building A510a,2025-07-29,68
Building A510a,2025-07-30,0
Building A510a,2025-07-31,3
Building A510a,2025-08-01,309
Building A510a,2025-08-02,602
Building A510a,2025-08-03,68
Building A510a,2025-08-04,980
Building A510a,2025-08-05,1135
Building A510a,2025-08-06,0
Building A510a,2025-08-07,0
Building A510a,2025-08-08,604
Building A510a,2025-08-09,1226
Building A510a,2025-08-10,1224
Building A510a,2025-08-11,1237
Building A510a,2025-08-12,1222
Building A510a,2025-08-13,1179
Building A510a,2025-08-14,39
Building A510a,2025-08-15,0
Building A510a,2025-08-16,61
Building A510a,2025-08-17,1039
Building A510a,2025-08-18,0
Building A510a,2025-08-19,333
Building A510a,2025-08-20,20
Building A510a,2025-08-21,18
Building A510a,2025-08-22,457
Building A510a,2025-08-23,107
Building A511,2025-07-21,655
Building A511,2025-07-22,1277
Building A511,2025-07-23,801
Building A511,2025-07-24,23
Building A511,2025-07-25,22
Building A511,2025-07-26,23
Building A511,2025-07-27,23
Building A511,2025-07-28,88
Building A511,2025-07-29,69
Building A511,2025-07-30,0
Building A511,2025-07-31,3
Building A511,2025-08-01,308
Building A511,2025-08-02,603
Building A511,2025-08-03,69
Building A511,2025-08-04,977
Building A511,2025-08-05,1135
Building A511,2025-08-06,0
Building A511,2025-08-07,0
Building A511,2025-08-08,606
Building A511,2025-08-09,1224
Building A511,2025-08-10,1224
Building A511,2025-08-11,1233
Building A511,2025-08-12,1223
Building A511,2025-08-13,1178
Building A511,2025-08-14,39
Building A511,2025-08-15,0
Building A511,2025-08-16,62
Building A511,2025-08-17,1039
Building A511,2025-08-18,0
Building A511,2025-08-19,333
Building A511,2025-08-20,18
Building A511,2025-08-21,18
Building A511,2025-08-22,456
Building A511,2025-08-23,107
Building A511a,2025-07-21,651
Building A511a,2025-07-22,1276
Building A511a,2025-07-23,804
Building A511a,2025-07-24,22
Building A511a,2025-07-25,21
Building A511a,2025-07-26,19
Building A511a,2025-07-27,22
Building A511a,2025-07-28,86
Building A511a,2025-07-29,69
Building A511a,2025-07-30,0
Building A511a,2025-07-31,0
Building A511a,2025-08-01,310
Building A511a,2025-08-02,603
Building A511a,2025-08-03,69
Building A511a,2025-08-04,978
Building A511a,2025-08-05,1134
Building A511a,2025-08-06,0
Building A511a,2025-08-07,0
Building A511a,2025-08-08,603
Building A511a,2025-08-09,1226
Building A511a,2025-08-10,1224
Building A511a,2025-08-11,1235
Building A511a,2025-08-12,1219
Building A511a,2025-08-13,1179
Building A511a,2025-08-14,39
Building A511a,2025-08-15,0
Building A511a,2025-08-16,62
Building A511a,2025-08-17,1038
Building A511a,2025-08-18,0
Building A511a,2025-08-19,333
Building A511a,2025-08-20,20
Building A511a,2025-08-21,18
Building A511a,2025-08-22,458
Building A511a,2025-08-23,107
Building A512,2025-07-21,654
Building A512,2025-07-22,1272
Building A512,2025-07-23,801
Building A512,2025-07-24,23
Building A512,2025-07-25,22
Building A512,2025-07-26,24
Building A512,2025-07-27,22
Building A512,2025-07-28,87
Building A512,2025-07-29,69
Building A512,2025-07-30,0
Building A512,2025-07-31,1
Building A512,2025-08-01,310
Building A512,2025-08-02,603
Building A512,2025-08-03,71
Building A512,2025-08-04,980
Building A512,2025-08-05,1134
Building A512,2025-08-06,0
Building A512,2025-08-07,0
Building A512,2025-08-08,601
Building A512,2025-08-09,1226
Building A512,2025-08-10,1221
Building A512,2025-08-11,1235
Building A512,2025-08-12,1222
Building A512,2025-08-13,1184
Building A512,2025-08-14,39
Building A512,2025-08-15,0
Building A512,2025-08-16,61
Building A512,2025-08-17,1039
Building A512,2025-08-18,0
Building A512,2025-08-19,333
Building A512,2025-08-20,19
Building A512,2025-08-21,18
Building A512,2025-08-22,461
Building A512,2025-08-23,107
Building A512a,2025-07-21,656
Building A512a,2025-07-22,1273
Building A512a,2025-07-23,804
Building A512a,2025-07-24,21
Building A512a,2025-07-25,18
Building A512a,2025-07-26,21
Building A512a,2025-07-27,23
Building A512a,2025-07-28,86
Building A512a,2025-07-29,67
Building A512a,2025-07-30,0
Building A512a,2025-07-31,5
Building A512a,2025-08-01,306
Building A512a,2025-08-02,603
Building A512a,2025-08-03,70
Building A512a,2025-08-04,981
Building A512a,2025-08-05,1134
Building A512a,2025-08-06,0
Building A512a,2025-08-07,0
Building A512a,2025-08-08,602
Building A512a,2025-08-09,1225
Building A512a,2025-08-10,1225
Building A512a,2025-08-11,1234
Building A512a,2025-08-12,1225
Building A512a,2025-08-13,1182
Building A512a,2025-08-14,39
Building A512a,2025-08-15,0
Building A512a,2025-08-16,61
Building A512a,2025-08-17,1039
Building A512a,2025-08-18,0
Building A512a,2025-08-19,333
Building A512a,2025-08-20,20
Building A512a,2025-08-21,18
Building A512a,2025-08-22,460
Building A512a,2025-08-23,106
Building A516,2025-07-21,652
Building A516,2025-07-22,1273
Building A516,2025-07-23,804
Building A516,2025-07-24,23
Building A516,2025-07-25,22
Building A516,2025-07-26,24
Building A516,2025-07-27,22
Building A516,2025-07-28,88
Building A516,2025-07-29,70
Building A516,2025-07-30,0
Building A516,2025-07-31,1
Building A516,2025-08-01,310
Building A516,2025-08-02,603
Building A516,2025-08-03,71
Building A516,2025-08-04,978
Building A516,2025-08-05,1133
Building A516,2025-08-06,0
Building A516,2025-08-07,0
Building A516,2025-08-08,603
Building A516,2025-08-09,1222
Building A516,2025-08-10,1221
Building A516,2025-08-11,1234
Building A516,2025-08-12,1224
Building A516,2025-08-13,1180
Building A516,2025-08-14,38
Building A516,2025-08-15,0
Building A516,2025-08-16,60
Building A516,2025-08-17,1038
Building A516,2025-08-18,0
Building A516,2025-08-19,333
Building A516,2025-08-20,20
Building A516,2025-08-21,18
Building A516,2025-08-22,462
Building A516,2025-08-23,107
Building A516a,2025-07-21,652
Building A516a,2025-07-22,1280
Building A516a,2025-07-23,804
Building A516a,2025-07-24,19
Building A516a,2025-07-25,20
Building A516a,2025-07-26,21
Building A516a,2025-07-27,21
Building A516a,2025-07-28,86
Building A516a,2025-07-29,70
Building A516a,2025-07-30,1
Building A516a,2025-07-31,4
Building A516a,2025-08-01,308
Building A516a,2025-08-02,601
Building A516a,2025-08-03,69
Building A516a,2025-08-04,977
Building A516a,2025-08-05,1135
Building A516a,2025-08-06,0
Building A516a,2025-08-07,0
Building A516a,2025-08-08,602
Building A516a,2025-08-09,1226
Building A516a,2025-08-10,1222
Building A516a,2025-08-11,1233
Building A516a,2025-08-12,1223
Building A516a,2025-08-13,1182
Building A516a,2025-08-14,39
Building A516a,2025-08-15,0
Building A516a,2025-08-16,61
Building A516a,2025-08-17,1038
Building A516a,2025-08-18,0
Building A516a,2025-08-19,333
Building A516a,2025-08-20,19
Building A516a,2025-08-21,18
Building A516a,2025-08-22,460
Building A516a,2025-08-23,107
Building B101,2025-07-21,653
Building B101,2025-07-22,1274
Building B101,2025-07-23,805
Building B101,2025-07-24,23
Building B101,2025-07-25,22
Building B101,2025-07-26,24
Building B101,2025-07-27,22
Building B101,2025-07-28,88
Building B101,2025-07-29,70
Building B101,2025-07-30,0
Building B101,2025-07-31,3
Building B101,2025-08-01,307
Building B101,2025-08-02,603
Building B101,2025-08-03,70
Building B101,2025-08-04,978
Building B101,2025-08-05,1132
Building B101,2025-08-06,0
Building B101,2025-08-07,0
Building B101,2025-08-08,603
Building B101,2025-08-09,1225
Building B101,2025-08-10,1225
Building B101,2025-08-11,1235
Building B101,2025-08-12,1225
Building B101,2025-08-13,1181
Building B101,2025-08-14,39
Building B101,2025-08-15,0
Building B101,2025-08-16,61
Building B101,2025-08-17,1039
Building B101,2025-08-18,0
Building B101,2025-08-19,333
Building B101,2025-08-20,20
Building B101,2025-08-21,18
Building B101,2025-08-22,462
Building B101,2025-08-23,107
Building B102,2025-07-21,654
Building B102,2025-07-22,1276
Building B102,2025-07-23,806
Building B102,2025-07-24,22
Building B102,2025-07-25,22
Building B102,2025-07-26,23
Building B102,2025-07-27,22
Building B102,2025-07-28,88
Building B102,2025-07-29,70
Building B102,2025-07-30,1
Building B102,2025-07-31,1
Building B102,2025-08-01,308
Building B102,2025-08-02,602
Building B102,2025-08-03,68
Building B102,2025-08-04,980
Building B102,2025-08-05,1135
Building B102,2025-08-06,0
Building B102,2025-08-07,0
Building B102,2025-08-08,605
Building B102,2025-08-09,1226
Building B102,2025-08-10,1223
Building B102,2025-08-11,1235
Building B102,2025-08-12,1226
Building B102,2025-08-13,1182
Building B102,2025-08-14,39
Building B102,2025-08-15,0
Building B102,2025-08-16,61
Building B102,2025-08-17,1038
Building B102,2025-08-18,0
Building B102,2025-08-19,333
Building B102,2025-08-20,20
Building B102,2025-08-21,18
Building B102,2025-08-22,462
Building B102,2025-08-23,107
Building B102a,2025-07-21,0
Building B102a,2025-07-22,0
Building B102a,2025-07-23,0
Building B102a,2025-07-24,0
Building B102a,2025-07-25,0
Building B102a,2025-07-26,0
Building B102a,2025-07-27,0
Building B102a,2025-07-28,0
Building B102a,2025-07-29,0
Building B102a,2025-07-30,0
Building B102a,2025-07-31,0
Building B102a,2025-08-01,0
Building B102a,2025-08-02,0
Building B102a,2025-08-03,0
Building B102a,2025-08-04,0
Building B102a,2025-08-05,0
Building B102a,2025-08-06,0
Building B102a,2025-08-07,0
Building B102a,2025-08-08,0
Building B102a,2025-08-09,0
Building B102a,2025-08-10,0
Building B102a,2025-08-11,0
Building B102a,2025-08-12,0
Building B102a,2025-08-13,0
Building B102a,2025-08-14,0
Building B102a,2025-08-15,0
Building B102a,2025-08-16,0
Building B102a,2025-08-17,0
Building B102a,2025-08-18,0
Building B102a,2025-08-19,283
Building B102a,2025-08-20,20
Building B102a,2025-08-21,18
Building B102a,2025-08-22,459
Building B102a,2025-08-23,107
Building B103,2025-07-21,656
Building B103,2025-07-22,1275
Building B103,2025-07-23,805
Building B103,2025-07-24,23
Building B103,2025-07-25,22
Building B103,2025-07-26,24
Building B103,2025-07-27,23
Building B103,2025-07-28,88
Building B103,2025-07-29,70
Building B103,2025-07-30,1
Building B103,2025-07-31,1
